real,predict,a,b,c,d
72.44261771473205,65.0,a5,b21,c1,d6
22.281053653389417,22.0,a5,b21,c1,d7
-0.0,66.0,a5,b21,c1,d2
20.02865920400904,20.0,a5,b21,c1,d8
1.2490711836302864,1.0,a5,b21,c3,d1
1.2221594027174083,1.0,a5,b21,c3,d4
0.0,0.0,a5,b21,c3,d9
0.944340923162429,1.0,a5,b21,c3,d5
0.8208070785741712,1.0,a5,b21,c3,d3
1.0139801951406822,1.0,a5,b21,c3,d10
0.9787264364461612,1.0,a5,b21,c3,d6
1.344338147074867,1.0,a5,b21,c3,d7
-0.0,1.0,a5,b21,c3,d2
0.794720184020271,1.0,a5,b21,c3,d8
1.2400041094734104,1.0,a5,b21,c7,d1
1.050002453774414,1.0,a5,b21,c7,d4
0.0,0.0,a5,b21,c7,d9
1.1797731018251871,1.0,a5,b21,c7,d5
1.2455552648905563,1.0,a5,b21,c7,d3
0.9776469740418406,1.0,a5,b21,c7,d10
1.15683991065056,1.0,a5,b21,c7,d6
1.997100000011781,2.0,a5,b21,c7,d7
-0.0,1.0,a5,b21,c7,d2
1.6023685161873715,2.0,a5,b21,c7,d8
0.0,0.0,a5,b21,c8,d1
0.0,0.0,a5,b21,c8,d4
0.0,0.0,a5,b21,c8,d9
0.0,0.0,a5,b21,c8,d5
0.0,0.0,a5,b21,c8,d3
0.0,0.0,a5,b21,c8,d10
0.0,0.0,a5,b21,c8,d6
0.0,0.0,a5,b21,c8,d7
0.0,0.0,a5,b21,c8,d2
0.0,0.0,a5,b21,c8,d8
0.0,0.0,a5,b21,c9,d1
0.0,0.0,a5,b21,c9,d4
0.0,0.0,a5,b21,c9,d9
0.0,0.0,a5,b21,c9,d5
0.0,0.0,a5,b21,c9,d3
0.0,0.0,a5,b21,c9,d10
0.0,0.0,a5,b21,c9,d6
0.0,0.0,a5,b21,c9,d7
0.0,0.0,a5,b21,c9,d2
0.0,0.0,a5,b21,c9,d8
1.0384736370998446,1.0,a5,b21,c4,d1
1.0367779729309254,1.0,a5,b21,c4,d4
0.0,0.0,a5,b21,c4,d9
0.8708513190124636,1.0,a5,b21,c4,d5
0.7937235741989639,1.0,a5,b21,c4,d3
1.3518758104610833,1.0,a5,b21,c4,d10
0.8623679239835684,1.0,a5,b21,c4,d6
0.6174896335434348,1.0,a5,b21,c4,d7
-0.0,1.0,a5,b21,c4,d2
0.9195338785194606,1.0,a5,b21,c4,d8
1.889007264735996,2.0,a5,b21,c2,d1
1.84014742917832,2.0,a5,b21,c2,d4
0.0,0.0,a5,b21,c2,d9
1.2328316131947086,1.0,a5,b21,c2,d5
1.751989738897661,2.0,a5,b21,c2,d3
0.8306473360042589,1.0,a5,b21,c2,d10
0.8789469472552446,1.0,a5,b21,c2,d6
1.6144401686680745,2.0,a5,b21,c2,d7
-0.0,1.0,a5,b21,c2,d2
1.7934298771193762,2.0,a5,b21,c2,d8
0.0,0.0,a5,b21,c10,d1
0.0,0.0,a5,b21,c10,d4
0.0,0.0,a5,b21,c10,d9
0.0,0.0,a5,b21,c10,d5
0.0,0.0,a5,b21,c10,d3
0.0,0.0,a5,b21,c10,d10
0.0,0.0,a5,b21,c10,d6
0.0,0.0,a5,b21,c10,d7
0.0,0.0,a5,b21,c10,d2
0.0,0.0,a5,b21,c10,d8
7.525448094665056,8.0,a5,b8,c5,d1
8.730479318368198,8.0,a5,b8,c5,d4
0.0,0.0,a5,b8,c5,d9
61.32052384948629,70.0,a5,b8,c5,d5
6.949159570368358,8.0,a5,b8,c5,d3
9.94909569837931,10.0,a5,b8,c5,d10
39.07738092724153,70.0,a5,b8,c5,d6
7.765419264359712,8.0,a5,b8,c5,d7
-0.0,69.0,a5,b8,c5,d2
1.022349774114473,1.0,a5,b8,c5,d8
4.60207565482463,9.0,a5,b8,c6,d1
7.711051483986593,9.0,a5,b8,c6,d4
0.0,0.0,a5,b8,c6,d9
1.8308535764491851,2.0,a5,b8,c6,d5
7.1887852020484315,9.0,a5,b8,c6,d3
2.4273324694031464,2.0,a5,b8,c6,d10
1.4702416379236396,2.0,a5,b8,c6,d6
10.904585331720316,9.0,a5,b8,c6,d7
-0.0,2.0,a5,b8,c6,d2
7.026171814190878,9.0,a5,b8,c6,d8
33240.676937516764,36362.0,a5,b8,c1,d1
43470.21723883833,36321.0,a5,b8,c1,d4
0.0,0.0,a5,b8,c1,d9
4548.864929813607,4928.0,a5,b8,c1,d5
41364.56390220992,36234.0,a5,b8,c1,d3
1013.5146695328036,1405.0,a5,b8,c1,d10
6777.892152082496,4913.0,a5,b8,c1,d6
40138.399097236965,35293.0,a5,b8,c1,d7
-0.0,4923.0,a5,b8,c1,d2
30233.119938129923,27768.0,a5,b8,c1,d8
27.054746365580677,22.0,a5,b8,c3,d1
20.639853113950924,23.0,a5,b8,c3,d4
0.0,0.0,a5,b8,c3,d9
18.13281061298461,22.0,a5,b8,c3,d5
27.21808982819003,23.0,a5,b8,c3,d3
6.381008199871425,8.0,a5,b8,c3,d10
17.523303115398427,22.0,a5,b8,c3,d6
20.76150363415478,22.0,a5,b8,c3,d7
-0.0,22.0,a5,b8,c3,d2
21.550602300637713,20.0,a5,b8,c3,d8
21.917388523296257,18.0,a5,b8,c7,d1
21.191908245482143,18.0,a5,b8,c7,d4
0.0,0.0,a5,b8,c7,d9
1.0586837163896234,1.0,a5,b8,c7,d5
22.800801829601284,18.0,a5,b8,c7,d3
1.0513379859563623,1.0,a5,b8,c7,d10
1.0288305273084857,1.0,a5,b8,c7,d6
14.81759054451615,18.0,a5,b8,c7,d7
-0.0,1.0,a5,b8,c7,d2
24.94145737279441,17.0,a5,b8,c7,d8
5.48540155926521,4.0,a5,b8,c8,d1
4.515797990757827,4.0,a5,b8,c8,d4
0.0,0.0,a5,b8,c8,d9
0.9545756159756116,1.0,a5,b8,c8,d5
3.799435308044512,4.0,a5,b8,c8,d3
1.2224575487868246,1.0,a5,b8,c8,d10
1.2479256856195908,1.0,a5,b8,c8,d6
3.7094583621856962,4.0,a5,b8,c8,d7
-0.0,1.0,a5,b8,c8,d2
2.64534622768736,3.0,a5,b8,c8,d8
0.0,0.0,a5,b8,c9,d1
0.0,0.0,a5,b8,c9,d4
0.0,0.0,a5,b8,c9,d9
0.0,0.0,a5,b8,c9,d5
0.0,0.0,a5,b8,c9,d3
0.0,0.0,a5,b8,c9,d10
0.0,0.0,a5,b8,c9,d6
0.0,0.0,a5,b8,c9,d7
0.0,0.0,a5,b8,c9,d2
0.0,0.0,a5,b8,c9,d8
67.52976705571588,56.0,a5,b8,c4,d1
65.74856158075346,56.0,a5,b8,c4,d4
0.0,0.0,a5,b8,c4,d9
17.044240665935835,15.0,a5,b8,c4,d5
62.147446498441184,56.0,a5,b8,c4,d3
5.919626680989658,8.0,a5,b8,c4,d10
12.632983062149565,15.0,a5,b8,c4,d6
35.462527226761075,53.0,a5,b8,c4,d7
-0.0,15.0,a5,b8,c4,d2
35.903054404702225,39.0,a5,b8,c4,d8
3376.1441941379085,3468.0,a5,b8,c2,d1
4181.483567575556,3440.0,a5,b8,c2,d4
0.0,0.0,a5,b8,c2,d9
153.67779861024178,183.0,a5,b8,c2,d5
2946.7244074917207,3437.0,a5,b8,c2,d3
90.63791985461779,132.0,a5,b8,c2,d10
201.73294845497037,184.0,a5,b8,c2,d6
4696.717740004747,3448.0,a5,b8,c2,d7
-0.0,185.0,a5,b8,c2,d2
1445.4082910906427,1372.0,a5,b8,c2,d8
0.0,0.0,a5,b8,c10,d1
0.0,0.0,a5,b8,c10,d4
0.0,0.0,a5,b8,c10,d9
0.0,0.0,a5,b8,c10,d5
0.0,0.0,a5,b8,c10,d3
0.0,0.0,a5,b8,c10,d10
0.0,0.0,a5,b8,c10,d6
0.0,0.0,a5,b8,c10,d7
0.0,0.0,a5,b8,c10,d2
0.0,0.0,a5,b8,c10,d8
0.0,0.0,a5,b12,c5,d1
0.0,0.0,a5,b12,c5,d4
0.0,0.0,a5,b12,c5,d9
0.0,0.0,a5,b12,c5,d5
0.0,0.0,a5,b12,c5,d3
0.0,0.0,a5,b12,c5,d10
0.0,0.0,a5,b12,c5,d6
0.0,0.0,a5,b12,c5,d7
0.0,0.0,a5,b12,c5,d2
0.0,0.0,a5,b12,c5,d8
1.7850033195152215,2.0,a5,b12,c6,d1
2.147532866133877,2.0,a5,b12,c6,d4
0.0,0.0,a5,b12,c6,d9
0.7147564441416003,1.0,a5,b12,c6,d5
2.3391062878630384,2.0,a5,b12,c6,d3
1.1048469536212058,1.0,a5,b12,c6,d10
1.0569084038751393,1.0,a5,b12,c6,d6
2.2587741423420424,2.0,a5,b12,c6,d7
-0.0,1.0,a5,b12,c6,d2
1.8561977046461624,2.0,a5,b12,c6,d8
50.580042143187825,42.0,a5,b12,c1,d1
50.294206555981006,42.0,a5,b12,c1,d4
0.0,0.0,a5,b12,c1,d9
646.1371162745191,605.0,a5,b12,c1,d5
53.094890284823926,42.0,a5,b12,c1,d3
184.0718572117939,163.0,a5,b12,c1,d10
703.4063613003059,605.0,a5,b12,c1,d6
41.40409046092615,39.0,a5,b12,c1,d7
-0.0,601.0,a5,b12,c1,d2
51.432596418729496,35.0,a5,b12,c1,d8
3.3838560161693167,3.0,a5,b12,c3,d1
3.421906762345264,3.0,a5,b12,c3,d4
0.0,0.0,a5,b12,c3,d9
1.4130507053766652,2.0,a5,b12,c3,d5
2.5243017319337997,3.0,a5,b12,c3,d3
1.2749814411917657,1.0,a5,b12,c3,d10
1.3182518229857978,2.0,a5,b12,c3,d6
3.2556294660994767,3.0,a5,b12,c3,d7
-0.0,2.0,a5,b12,c3,d2
3.7236103789928903,3.0,a5,b12,c3,d8
1.065321175397253,1.0,a5,b12,c7,d1
0.8913227732000655,1.0,a5,b12,c7,d4
0.0,0.0,a5,b12,c7,d9
1.2006200888630174,1.0,a5,b12,c7,d5
0.9286935724442044,1.0,a5,b12,c7,d3
0.9993520398663034,1.0,a5,b12,c7,d10
0.9178581696618792,1.0,a5,b12,c7,d6
1.0317912609667597,1.0,a5,b12,c7,d7
-0.0,1.0,a5,b12,c7,d2
0.8751624763596422,1.0,a5,b12,c7,d8
0.9788951071039884,1.0,a5,b12,c8,d1
0.9587155869084096,1.0,a5,b12,c8,d4
0.0,0.0,a5,b12,c8,d9
1.1089003796044974,1.0,a5,b12,c8,d5
0.8577002675654186,1.0,a5,b12,c8,d3
1.2866368573568059,1.0,a5,b12,c8,d10
1.169169935619259,1.0,a5,b12,c8,d6
0.9555657330577708,1.0,a5,b12,c8,d7
-0.0,1.0,a5,b12,c8,d2
0.8882549501054241,1.0,a5,b12,c8,d8
0.0,0.0,a5,b12,c9,d1
0.0,0.0,a5,b12,c9,d4
0.0,0.0,a5,b12,c9,d9
0.0,0.0,a5,b12,c9,d5
0.0,0.0,a5,b12,c9,d3
0.0,0.0,a5,b12,c9,d10
0.0,0.0,a5,b12,c9,d6
0.0,0.0,a5,b12,c9,d7
0.0,0.0,a5,b12,c9,d2
0.0,0.0,a5,b12,c9,d8
10.72294902627003,9.0,a5,b12,c4,d1
10.715598683704275,9.0,a5,b12,c4,d4
0.0,0.0,a5,b12,c4,d9
1.5587446780876413,2.0,a5,b12,c4,d5
11.568851944937382,9.0,a5,b12,c4,d3
0.9440049177862996,1.0,a5,b12,c4,d10
2.040556397114873,2.0,a5,b12,c4,d6
7.033303599541098,8.0,a5,b12,c4,d7
-0.0,2.0,a5,b12,c4,d2
8.565228488545804,8.0,a5,b12,c4,d8
44.303865108266095,35.0,a5,b12,c2,d1
43.272254331298505,36.0,a5,b12,c2,d4
0.0,0.0,a5,b12,c2,d9
35.12154292901067,42.0,a5,b12,c2,d5
36.014805571373394,36.0,a5,b12,c2,d3
11.202571629854548,12.0,a5,b12,c2,d10
46.66402605765662,42.0,a5,b12,c2,d6
26.059856076951732,29.0,a5,b12,c2,d7
-0.0,42.0,a5,b12,c2,d2
18.464220330553406,24.0,a5,b12,c2,d8
0.0,0.0,a5,b12,c10,d1
0.0,0.0,a5,b12,c10,d4
0.0,0.0,a5,b12,c10,d9
0.0,0.0,a5,b12,c10,d5
0.0,0.0,a5,b12,c10,d3
0.0,0.0,a5,b12,c10,d10
0.0,0.0,a5,b12,c10,d6
0.0,0.0,a5,b12,c10,d7
0.0,0.0,a5,b12,c10,d2
0.0,0.0,a5,b12,c10,d8
0.0,0.0,a5,b22,c5,d1
0.0,0.0,a5,b22,c5,d4
0.0,0.0,a5,b22,c5,d9
0.0,0.0,a5,b22,c5,d5
0.0,0.0,a5,b22,c5,d3
0.0,0.0,a5,b22,c5,d10
0.0,0.0,a5,b22,c5,d6
0.0,0.0,a5,b22,c5,d7
0.0,0.0,a5,b22,c5,d2
0.0,0.0,a5,b22,c5,d8
0.9730455747057251,1.0,a5,b22,c6,d1
0.9429880634750422,1.0,a5,b22,c6,d4
0.0,0.0,a5,b22,c6,d9
2.0915941941638576,2.0,a5,b22,c6,d5
1.2311956955451069,1.0,a5,b22,c6,d3
1.8806680252580643,2.0,a5,b22,c6,d10
2.0410237702572163,2.0,a5,b22,c6,d6
1.1793220628262306,1.0,a5,b22,c6,d7
-0.0,2.0,a5,b22,c6,d2
0.95481460075989,1.0,a5,b22,c6,d8
32.7588765689149,35.0,a5,b22,c1,d1
29.09221094861916,35.0,a5,b22,c1,d4
0.0,0.0,a5,b22,c1,d9
88.49588564286336,74.0,a5,b22,c1,d5
29.372072401618443,35.0,a5,b22,c1,d3
30.924232441483262,22.0,a5,b22,c1,d10
78.24352912712094,75.0,a5,b22,c1,d6
29.393102025593013,35.0,a5,b22,c1,d7
-0.0,75.0,a5,b22,c1,d2
34.98773616135662,30.0,a5,b22,c1,d8
0.9066443165063228,1.0,a5,b22,c3,d1
1.1023274546644537,1.0,a5,b22,c3,d4
0.0,0.0,a5,b22,c3,d9
1.1082003662129252,1.0,a5,b22,c3,d5
0.9504582221834292,1.0,a5,b22,c3,d3
0.8313881699845251,1.0,a5,b22,c3,d10
1.0084117933633143,1.0,a5,b22,c3,d6
1.0585414407735392,1.0,a5,b22,c3,d7
-0.0,1.0,a5,b22,c3,d2
1.0017406443658734,1.0,a5,b22,c3,d8
0.7181666580918522,1.0,a5,b22,c7,d1
0.9806462048795394,1.0,a5,b22,c7,d4
0.0,0.0,a5,b22,c7,d9
1.0957747902555175,1.0,a5,b22,c7,d5
0.8668542574704741,1.0,a5,b22,c7,d3
0.7528111189630201,1.0,a5,b22,c7,d10
1.1778197517289035,1.0,a5,b22,c7,d6
0.7718460355688971,1.0,a5,b22,c7,d7
-0.0,1.0,a5,b22,c7,d2
1.0377462210964263,1.0,a5,b22,c7,d8
1.0864738113579475,1.0,a5,b22,c8,d1
1.0911599427380976,1.0,a5,b22,c8,d4
0.0,0.0,a5,b22,c8,d9
0.9330663309796084,1.0,a5,b22,c8,d5
1.1339929916916842,1.0,a5,b22,c8,d3
0.8425703187588007,1.0,a5,b22,c8,d10
1.0754567996918871,1.0,a5,b22,c8,d6
0.9526762703869384,1.0,a5,b22,c8,d7
-0.0,1.0,a5,b22,c8,d2
0.9269412300318676,1.0,a5,b22,c8,d8
0.0,0.0,a5,b22,c9,d1
0.0,0.0,a5,b22,c9,d4
0.0,0.0,a5,b22,c9,d9
0.0,0.0,a5,b22,c9,d5
0.0,0.0,a5,b22,c9,d3
0.0,0.0,a5,b22,c9,d10
0.0,0.0,a5,b22,c9,d6
0.0,0.0,a5,b22,c9,d7
0.0,0.0,a5,b22,c9,d2
0.0,0.0,a5,b22,c9,d8
9.143862638496405,8.0,a5,b22,c4,d1
8.581605129912914,8.0,a5,b22,c4,d4
0.0,0.0,a5,b22,c4,d9
0.9177674846254272,1.0,a5,b22,c4,d5
9.11852463352345,8.0,a5,b22,c4,d3
1.0330331285665972,1.0,a5,b22,c4,d10
0.8761889880824143,1.0,a5,b22,c4,d6
6.614023598838918,8.0,a5,b22,c4,d7
-0.0,1.0,a5,b22,c4,d2
6.667204390712144,8.0,a5,b22,c4,d8
2.5932045423215944,3.0,a5,b22,c2,d1
3.5682831559534645,3.0,a5,b22,c2,d4
0.0,0.0,a5,b22,c2,d9
1.003362343470601,1.0,a5,b22,c2,d5
3.037172493765912,3.0,a5,b22,c2,d3
1.0637448565840772,1.0,a5,b22,c2,d10
1.160386211721324,1.0,a5,b22,c2,d6
2.982604436922468,3.0,a5,b22,c2,d7
-0.0,1.0,a5,b22,c2,d2
3.2428798458265184,3.0,a5,b22,c2,d8
0.0,0.0,a5,b22,c10,d1
0.0,0.0,a5,b22,c10,d4
0.0,0.0,a5,b22,c10,d9
0.0,0.0,a5,b22,c10,d5
0.0,0.0,a5,b22,c10,d3
0.0,0.0,a5,b22,c10,d10
0.0,0.0,a5,b22,c10,d6
0.0,0.0,a5,b22,c10,d7
0.0,0.0,a5,b22,c10,d2
0.0,0.0,a5,b22,c10,d8
0.9109441309695294,1.0,a5,b23,c5,d1
0.7269836129824501,1.0,a5,b23,c5,d4
0.0,0.0,a5,b23,c5,d9
1.2314883347787051,1.0,a5,b23,c5,d5
0.9206008925179928,1.0,a5,b23,c5,d3
0.0,0.0,a5,b23,c5,d10
1.0212687346052265,1.0,a5,b23,c5,d6
0.903574666436167,1.0,a5,b23,c5,d7
-0.0,1.0,a5,b23,c5,d2
0.914599839956936,1.0,a5,b23,c5,d8
0.8878371671896663,1.0,a5,b23,c6,d1
1.044312301812912,1.0,a5,b23,c6,d4
0.0,0.0,a5,b23,c6,d9
0.8818582504822078,1.0,a5,b23,c6,d5
1.145284040147546,1.0,a5,b23,c6,d3
1.653485220658124,2.0,a5,b23,c6,d10
1.29056322038511,1.0,a5,b23,c6,d6
0.9436337852606816,1.0,a5,b23,c6,d7
-0.0,1.0,a5,b23,c6,d2
1.086491941791955,1.0,a5,b23,c6,d8
42.922750319292575,34.0,a5,b23,c1,d1
32.00561861774674,35.0,a5,b23,c1,d4
0.0,0.0,a5,b23,c1,d9
25.88571049453271,28.0,a5,b23,c1,d5
44.68189551316734,34.0,a5,b23,c1,d3
7.451523270964028,6.0,a5,b23,c1,d10
37.057034881677225,27.0,a5,b23,c1,d6
36.09252648707732,32.0,a5,b23,c1,d7
-0.0,28.0,a5,b23,c1,d2
23.30515237003607,29.0,a5,b23,c1,d8
1.1022546142627276,1.0,a5,b23,c3,d1
1.0905732813797795,1.0,a5,b23,c3,d4
0.0,0.0,a5,b23,c3,d9
0.9740442619755912,1.0,a5,b23,c3,d5
0.9712487933139292,1.0,a5,b23,c3,d3
0.7242340658287515,1.0,a5,b23,c3,d10
1.1020380760547979,1.0,a5,b23,c3,d6
0.9296752077420352,1.0,a5,b23,c3,d7
-0.0,1.0,a5,b23,c3,d2
0.9791710862813048,1.0,a5,b23,c3,d8
1.522304631204074,2.0,a5,b23,c7,d1
1.1706058075411925,2.0,a5,b23,c7,d4
0.0,0.0,a5,b23,c7,d9
1.6480625534300368,2.0,a5,b23,c7,d5
1.5863466824152168,2.0,a5,b23,c7,d3
2.0726206631543995,2.0,a5,b23,c7,d10
2.595742387461681,2.0,a5,b23,c7,d6
1.4628085383731522,2.0,a5,b23,c7,d7
-0.0,2.0,a5,b23,c7,d2
1.8790189534810315,2.0,a5,b23,c7,d8
2.3074281842293933,2.0,a5,b23,c8,d1
1.9251011962553883,2.0,a5,b23,c8,d4
0.0,0.0,a5,b23,c8,d9
1.109515150414813,1.0,a5,b23,c8,d5
1.7227040965487077,2.0,a5,b23,c8,d3
0.8877424308196068,1.0,a5,b23,c8,d10
0.8926182042852598,1.0,a5,b23,c8,d6
1.8656135117510604,2.0,a5,b23,c8,d7
-0.0,1.0,a5,b23,c8,d2
1.6647551260978133,2.0,a5,b23,c8,d8
0.0,0.0,a5,b23,c9,d1
0.0,0.0,a5,b23,c9,d4
0.0,0.0,a5,b23,c9,d9
0.0,0.0,a5,b23,c9,d5
0.0,0.0,a5,b23,c9,d3
0.0,0.0,a5,b23,c9,d10
0.0,0.0,a5,b23,c9,d6
0.0,0.0,a5,b23,c9,d7
0.0,0.0,a5,b23,c9,d2
0.0,0.0,a5,b23,c9,d8
2.312202694925149,2.0,a5,b23,c4,d1
2.5587062302236654,2.0,a5,b23,c4,d4
0.0,0.0,a5,b23,c4,d9
1.0702544316824234,1.0,a5,b23,c4,d5
1.8383324516639803,2.0,a5,b23,c4,d3
0.7423249466755477,1.0,a5,b23,c4,d10
1.6250210505709526,1.0,a5,b23,c4,d6
2.079313333539877,2.0,a5,b23,c4,d7
-0.0,1.0,a5,b23,c4,d2
2.486163408463,2.0,a5,b23,c4,d8
0.9660452924570372,1.0,a5,b23,c2,d1
0.8603971444029416,1.0,a5,b23,c2,d4
0.0,0.0,a5,b23,c2,d9
1.070626944770236,1.0,a5,b23,c2,d5
0.9266164386027651,1.0,a5,b23,c2,d3
1.1663297422940893,1.0,a5,b23,c2,d10
0.9333327704622986,1.0,a5,b23,c2,d6
1.0115182557017384,1.0,a5,b23,c2,d7
-0.0,1.0,a5,b23,c2,d2
1.0155340931708758,1.0,a5,b23,c2,d8
0.0,0.0,a5,b23,c10,d1
0.0,0.0,a5,b23,c10,d4
0.0,0.0,a5,b23,c10,d9
0.0,0.0,a5,b23,c10,d5
0.0,0.0,a5,b23,c10,d3
0.0,0.0,a5,b23,c10,d10
0.0,0.0,a5,b23,c10,d6
0.0,0.0,a5,b23,c10,d7
0.0,0.0,a5,b23,c10,d2
0.0,0.0,a5,b23,c10,d8
2.0187495539087545,2.0,a5,b24,c5,d1
1.41847399508332,2.0,a5,b24,c5,d4
0.0,0.0,a5,b24,c5,d9
3.32316062187336,3.0,a5,b24,c5,d5
1.9361222734028751,2.0,a5,b24,c5,d3
2.0018917010846,2.0,a5,b24,c5,d10
2.4908166054051946,3.0,a5,b24,c5,d6
2.097045796831266,2.0,a5,b24,c5,d7
-0.0,3.0,a5,b24,c5,d2
2.1526139696197117,2.0,a5,b24,c5,d8
0.8110222030125194,1.0,a5,b24,c6,d1
0.7948183156084719,1.0,a5,b24,c6,d4
0.0,0.0,a5,b24,c6,d9
1.710494094786287,2.0,a5,b24,c6,d5
0.9780461938853056,1.0,a5,b24,c6,d3
1.1977493080259685,1.0,a5,b24,c6,d10
2.3464507922871785,2.0,a5,b24,c6,d6
0.8167455292876333,1.0,a5,b24,c6,d7
-0.0,2.0,a5,b24,c6,d2
0.8455045133402693,1.0,a5,b24,c6,d8
59.57892702598278,45.0,a5,b24,c1,d1
42.488470515858545,45.0,a5,b24,c1,d4
0.0,0.0,a5,b24,c1,d9
224.9542961525547,246.0,a5,b24,c1,d5
47.150922556101726,45.0,a5,b24,c1,d3
44.69739903623684,40.0,a5,b24,c1,d10
291.2744536872658,247.0,a5,b24,c1,d6
36.400546795885795,33.0,a5,b24,c1,d7
-0.0,246.0,a5,b24,c1,d2
30.683882396778607,30.0,a5,b24,c1,d8
4.555151236277966,5.0,a5,b24,c3,d1
5.213085241866211,5.0,a5,b24,c3,d4
0.0,0.0,a5,b24,c3,d9
2.0465480373385665,3.0,a5,b24,c3,d5
7.220172755935223,5.0,a5,b24,c3,d3
0.8085300445245356,1.0,a5,b24,c3,d10
3.2961414458928098,3.0,a5,b24,c3,d6
5.002466641623378,5.0,a5,b24,c3,d7
-0.0,3.0,a5,b24,c3,d2
4.354748825270127,4.0,a5,b24,c3,d8
0.9631522800526776,1.0,a5,b24,c7,d1
1.110706228431918,1.0,a5,b24,c7,d4
0.0,0.0,a5,b24,c7,d9
0.8696071037005195,1.0,a5,b24,c7,d5
0.9193323020998324,1.0,a5,b24,c7,d3
0.8997586179996909,1.0,a5,b24,c7,d10
1.023746296976747,1.0,a5,b24,c7,d6
0.9276767059826679,1.0,a5,b24,c7,d7
-0.0,1.0,a5,b24,c7,d2
0.8810330043932686,1.0,a5,b24,c7,d8
1.2701056358574738,1.0,a5,b24,c8,d1
0.7853575860516251,1.0,a5,b24,c8,d4
0.0,0.0,a5,b24,c8,d9
1.0070544542832611,1.0,a5,b24,c8,d5
1.2043838001756535,1.0,a5,b24,c8,d3
1.6082836312854851,2.0,a5,b24,c8,d10
0.8872209736466219,1.0,a5,b24,c8,d6
0.832974633356196,1.0,a5,b24,c8,d7
-0.0,1.0,a5,b24,c8,d2
0.9390290975378828,1.0,a5,b24,c8,d8
0.0,0.0,a5,b24,c9,d1
0.0,0.0,a5,b24,c9,d4
0.0,0.0,a5,b24,c9,d9
0.0,0.0,a5,b24,c9,d5
0.0,0.0,a5,b24,c9,d3
0.0,0.0,a5,b24,c9,d10
0.0,0.0,a5,b24,c9,d6
0.0,0.0,a5,b24,c9,d7
0.0,0.0,a5,b24,c9,d2
0.0,0.0,a5,b24,c9,d8
35.679205658678924,29.0,a5,b24,c4,d1
25.00471504580649,29.0,a5,b24,c4,d4
0.0,0.0,a5,b24,c4,d9
15.636082039320204,18.0,a5,b24,c4,d5
31.229171429871982,29.0,a5,b24,c4,d3
4.414381181142852,5.0,a5,b24,c4,d10
14.970324686461293,18.0,a5,b24,c4,d6
21.126124853196558,23.0,a5,b24,c4,d7
-0.0,18.0,a5,b24,c4,d2
24.350548194245988,21.0,a5,b24,c4,d8
2.702765699521789,3.0,a5,b24,c2,d1
3.4407859112925987,3.0,a5,b24,c2,d4
0.0,0.0,a5,b24,c2,d9
1.1920165803544012,1.0,a5,b24,c2,d5
2.649067858839857,3.0,a5,b24,c2,d3
1.2322279040002069,1.0,a5,b24,c2,d10
1.1653955086606906,1.0,a5,b24,c2,d6
2.9762891483543514,3.0,a5,b24,c2,d7
-0.0,1.0,a5,b24,c2,d2
1.8053234573770065,3.0,a5,b24,c2,d8
0.0,0.0,a5,b24,c10,d1
0.0,0.0,a5,b24,c10,d4
0.0,0.0,a5,b24,c10,d9
0.0,0.0,a5,b24,c10,d5
0.0,0.0,a5,b24,c10,d3
0.0,0.0,a5,b24,c10,d10
0.0,0.0,a5,b24,c10,d6
0.0,0.0,a5,b24,c10,d7
0.0,0.0,a5,b24,c10,d2
0.0,0.0,a5,b24,c10,d8
0.0,0.0,a5,b7,c5,d1
0.0,0.0,a5,b7,c5,d4
0.0,0.0,a5,b7,c5,d9
0.0,0.0,a5,b7,c5,d5
0.0,0.0,a5,b7,c5,d3
0.0,0.0,a5,b7,c5,d10
0.0,0.0,a5,b7,c5,d6
0.0,0.0,a5,b7,c5,d7
0.0,0.0,a5,b7,c5,d2
0.0,0.0,a5,b7,c5,d8
1.1100109399803224,1.0,a5,b7,c6,d1
1.9462510998240727,2.0,a5,b7,c6,d4
0.0,0.0,a5,b7,c6,d9
2.026020844446124,2.0,a5,b7,c6,d5
1.8745295010703493,2.0,a5,b7,c6,d3
0.7974557619573976,1.0,a5,b7,c6,d10
2.2333371508572233,2.0,a5,b7,c6,d6
1.2830559197560405,2.0,a5,b7,c6,d7
-0.0,2.0,a5,b7,c6,d2
1.0652328162844649,1.0,a5,b7,c6,d8
19.299199376697768,26.0,a5,b7,c1,d1
27.38267420070346,26.0,a5,b7,c1,d4
0.0,0.0,a5,b7,c1,d9
9.825611984335364,8.0,a5,b7,c1,d5
24.66597602168927,26.0,a5,b7,c1,d3
1.7547701228623738,2.0,a5,b7,c1,d10
7.094818940134503,8.0,a5,b7,c1,d6
18.23843647932766,23.0,a5,b7,c1,d7
-0.0,8.0,a5,b7,c1,d2
22.81208300689791,20.0,a5,b7,c1,d8
2.066855201318341,2.0,a5,b7,c3,d1
1.4945217781163571,2.0,a5,b7,c3,d4
0.0,0.0,a5,b7,c3,d9
0.8497371203125405,1.0,a5,b7,c3,d5
1.7685593634069152,2.0,a5,b7,c3,d3
1.0215919974803052,1.0,a5,b7,c3,d10
1.2777772152543798,1.0,a5,b7,c3,d6
2.203467812911589,2.0,a5,b7,c3,d7
-0.0,1.0,a5,b7,c3,d2
2.2415296029414953,2.0,a5,b7,c3,d8
